avg_A_AS_min,avg_A_AS_max,avg_A_AS_avg,avg_A_AS_std,avg_A_AS_median,avg_A_prefix_min,avg_A_prefix_max,avg_A_prefix_avg,avg_A_prefix_std,avg_A_prefix_median,avg_editdist_min,avg_editdist_max,avg_editdist_avg,avg_editdist_std,avg_editdist_median,avg_interarrival_min,avg_interarrival_max,avg_interarrival_avg,avg_interarrival_std,avg_interarrival_median,avg_path_len_min,avg_path_len_max,avg_path_len_avg,avg_path_len_std,avg_path_len_median,editdist_10_min,editdist_10_max,editdist_10_avg,editdist_10_std,editdist_10_median,editdist_11_min,editdist_11_max,editdist_11_avg,editdist_11_std,editdist_11_median,editdist_12_min,editdist_12_max,editdist_12_avg,editdist_12_std,editdist_12_median,editdist_13_min,editdist_13_max,editdist_13_avg,editdist_13_std,editdist_13_median,editdist_14_min,editdist_14_max,editdist_14_avg,editdist_14_std,editdist_14_median,editdist_15_min,editdist_15_max,editdist_15_avg,editdist_15_std,editdist_15_median,editdist_16_min,editdist_16_max,editdist_16_avg,editdist_16_std,editdist_16_median,editdist_17_min,editdist_17_max,editdist_17_avg,editdist_17_std,editdist_17_median,editdist_7_min,editdist_7_max,editdist_7_avg,editdist_7_std,editdist_7_median,editdist_8_min,editdist_8_max,editdist_8_avg,editdist_8_std,editdist_8_median,editdist_9_min,editdist_9_max,editdist_9_avg,editdist_9_std,editdist_9_median,max_A_AS_min,max_A_AS_max,max_A_AS_avg,max_A_AS_std,max_A_AS_median,max_A_prefix_min,max_A_prefix_max,max_A_prefix_avg,max_A_prefix_std,max_A_prefix_median,max_editdist_min,max_editdist_max,max_editdist_avg,max_editdist_std,max_editdist_median,max_path_len_min,max_path_len_max,max_path_len_avg,max_path_len_std,max_path_len_median,nb_A_min,nb_A_max,nb_A_avg,nb_A_std,nb_A_median,nb_A_prefix_min,nb_A_prefix_max,nb_A_prefix_avg,nb_A_prefix_std,nb_A_prefix_median,nb_W_min,nb_W_max,nb_W_avg,nb_W_std,nb_W_median,nb_W_prefix_min,nb_W_prefix_max,nb_W_prefix_avg,nb_W_prefix_std,nb_W_prefix_median,nb_dup_A_min,nb_dup_A_max,nb_dup_A_avg,nb_dup_A_std,nb_dup_A_median,nb_dup_W_min,nb_dup_W_max,nb_dup_W_avg,nb_dup_W_std,nb_dup_W_median,nb_implicit_W_min,nb_implicit_W_max,nb_implicit_W_avg,nb_implicit_W_std,nb_implicit_W_median,nb_new_A_min,nb_new_A_max,nb_new_A_avg,nb_new_A_std,nb_new_A_median,nb_new_A_afterW_min,nb_new_A_afterW_max,nb_new_A_afterW_avg,nb_new_A_afterW_std,nb_new_A_afterW_median,nb_orign_change_min,nb_orign_change_max,nb_orign_change_avg,nb_orign_change_std,nb_orign_change_median,nb_tolonger_min,nb_tolonger_max,nb_tolonger_avg,nb_tolonger_std,nb_tolonger_median,nb_toshorter_min,nb_toshorter_max,nb_toshorter_avg,nb_toshorter_std,nb_toshorter_median
24,122,61.440677966101696,19.927689267259197,58.0,5,20,11.169491525423728,3.265031775590645,11.0,2,4,2.1186440677966103,0.3753042794353377,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.11864406779661,0.3261449731971788,5.0,0,648,39.67796610169491,103.33798591864934,8.0,0,213,17.25423728813559,35.081969639756444,7.0,3,158,48.355932203389834,29.128586925410342,47.0,0,68,4.966101694915254,10.378967628042908,2.0,0,15,1.8983050847457628,3.407369878883921,0.0,0,136,3.847457627118644,17.763594657305028,0.0,0,399,11.94915254237288,62.273984087233565,0.0,0,263,6.135593220338983,35.49912948282779,0.0,81,605,332.1864406779661,101.03984781984596,336.0,12,672,112.0,131.33203511815333,57.0,0,249,40.016949152542374,59.39595119297324,14.0,545,14704,2483.0338983050847,2451.9140796535894,1521.0,487,969,760.9491525423729,123.48787790973145,778.0,12,25,15.898305084745763,3.457599901337967,15.0,14,29,20.52542372881356,3.349502959541754,20.0,7675,26901,13444.389830508475,3715.6976094298075,12806.0,618,3036,1282.5084745762713,430.03441614000417,1240.0,389,3268,991.6779661016949,513.6105944993725,844.0,76,416,181.08474576271186,76.43890689586195,163.0,1510,11146,4134.5084745762715,1513.700528083427,3756.0,0,0,0.0,0.0,0.0,4629,14092,8322.610169491525,2155.7911342190723,7998.0,80,1780,398.66101694915255,325.79793876327125,286.0,217,1405,588.6101694915254,226.69096516602033,541.0,0,171,59.271186440677965,37.31867911163327,54.0,1341,5560,2665.9491525423728,982.7497563351801,2390.0,3114,9201,5656.661016949152,1360.7226225513725,5632.0
10,234,60.152542372881356,45.60883669645837,50.0,1,18,9.152542372881356,4.509811370480092,9.0,1,3,2.0338983050847457,0.36981363875724055,2.0,1000,1000,1000.0,0.0,1000.0,3,6,5.067796610169491,0.6120741103330829,5.0,0,145,20.372881355932204,27.173705790381856,14.0,0,111,9.813559322033898,16.97612377700251,4.0,9,104,42.50847457627118,15.060078400395753,42.0,0,50,5.084745762711864,9.195741397410112,1.0,0,34,1.423728813559322,4.672750758314408,0.0,0,14,0.8983050847457628,2.663255172193434,0.0,0,5,0.5084745762711864,1.2915225091278388,0.0,0,13,0.7457627118644068,2.4746523290393956,0.0,78,956,338.23728813559325,116.23183417324883,325.0,19,432,92.10169491525424,85.74072683653341,56.0,0,197,29.966101694915253,32.654389841497796,20.0,496,42130,5142.203389830508,9093.238089807137,1814.0,356,931,756.2881355932203,110.5149468510868,765.0,12,28,16.16949152542373,3.8647502590183107,15.0,15,26,20.06779661016949,2.8153789894916574,20.0,9180,213339,25482.64406779661,32142.132453323473,15409.0,702,204789,9352.966101694916,31127.80327327196,1631.0,512,78251,5084.372881355932,14829.516929954381,1031.0,77,77394,4172.169491525424,14875.9777843254,220.0,2527,18613,5783.474576271186,3563.3159603048366,4385.0,0,0,0.0,0.0,0.0,5047,209862,17940.15254237288,31354.005942602344,9325.0,140,27227,1065.8135593220338,3592.7860262138906,356.0,274,2483,693.2033898305085,379.2738424601911,571.0,0,407,59.66101694915254,55.569034471110186,46.0,1499,14826,3664.9830508474574,2635.585935583529,2942.0,3548,208086,14275.169491525423,31166.02837537878,6363.0
10,96,51.96610169491525,20.412948985027665,54.0,2,25,10.271186440677965,4.831043681322645,10.0,2,2,2.0,0.0,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.3559322033898304,0.5496930762552794,5.0,0,158,22.423728813559322,31.32763646600043,12.0,0,220,20.847457627118644,36.39667167396133,8.0,10,110,45.94915254237288,18.11783625736648,43.0,0,28,2.8983050847457625,4.837692935666885,1.0,0,12,0.9491525423728814,2.2161144064638285,0.0,0,15,1.152542372881356,3.0615161858027475,0.0,0,20,1.6101694915254237,3.653137287283745,0.0,0,20,0.9830508474576272,3.1321003497362967,0.0,22,947,252.98305084745763,160.08020527712455,257.0,9,438,87.72881355932203,91.11546870989174,55.0,0,284,33.32203389830509,54.94776223926029,15.0,728,10673,2511.6610169491523,2009.3423320199136,1576.0,508,964,760.5084745762712,108.48158478418414,779.0,12,26,15.847457627118644,3.75000487044297,15.0,14,28,20.949152542372882,3.2505900197240543,20.0,9700,66890,22171.491525423728,10976.611295390732,18708.0,723,29233,3743.64406779661,5855.994923455943,1831.0,494,5075,1552.9322033898304,1084.2302507787183,1152.0,92,3229,339.5593220338983,415.5099596792307,237.0,3026,52099,8362.135593220339,7909.843898493754,6009.0,0,0,0.0,0.0,0.0,5867,33120,12317.406779661016,5311.033035167725,10984.0,237,5177,741.8305084745763,848.0930973730456,498.0,299,3068,750.1186440677966,492.3785018958122,591.0,2,188,72.35593220338983,50.173754202311244,62.0,1757,21921,4063.9322033898306,2916.988420203315,3306.0,3852,17343,8253.474576271186,3273.765202099933,7436.0
31,186,65.37288135593221,29.13931951083701,61.0,4,25,11.186440677966102,5.322284239552848,10.0,2,3,2.0338983050847457,0.18252082497293817,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.440677966101695,0.5654167349498147,5.0,0,164,23.915254237288135,31.686659944978917,13.0,0,249,27.576271186440678,40.97526730460474,14.0,21,201,56.47457627118644,38.130608544934255,45.0,0,68,9.915254237288135,13.66885225309746,6.0,0,33,2.9322033898305087,6.068188409946499,1.0,0,12,1.2881355932203389,2.385667313986094,0.0,0,61,3.406779661016949,9.171016271417997,0.0,0,259,7.830508474576271,34.98282955294067,0.0,44,522,265.22033898305085,109.4719406336163,278.0,11,299,72.45762711864407,54.55314461491477,49.0,0,157,28.83050847457627,31.01176225261728,21.0,555,28736,4057.5254237288136,5972.126082335169,2405.0,528,926,750.8305084745763,75.7027199762727,753.0,12,27,16.627118644067796,3.413453631232954,17.0,15,29,21.694915254237287,3.147271600478276,21.0,8629,60933,20464.271186440677,11026.20716642464,17115.0,704,5668,2059.3050847457625,1049.0247893957526,1839.0,496,6869,1480.7118644067796,1294.0894822075702,1038.0,84,997,317.23728813559325,209.20921214824983,302.0,2644,23958,6828.9152542372885,4591.2041703755285,5093.0,0,0,0.0,0.0,0.0,5423,33490,12044.389830508475,5761.97656764601,10870.0,115,5548,859.7627118644068,1198.1416118447346,491.0,257,3425,731.2033898305085,524.2821621088708,562.0,0,203,69.49152542372882,46.59042852766632,66.0,1575,12818,3883.3898305084745,2202.420024904808,3196.0,3598,22202,8161.0,3872.478725927183,7262.0
24,208,69.91525423728814,37.49817840890372,59.0,4,21,10.983050847457626,3.6079009344135784,11.0,2,3,2.0847457627118646,0.2808936228404368,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.084745762711864,0.42702400777297583,5.0,0,178,25.864406779661017,36.28406015903927,9.0,0,185,14.169491525423728,27.19986849763653,6.0,17,151,48.6271186440678,27.938293029759627,43.0,0,156,9.254237288135593,29.08346681674409,1.0,0,21,1.8135593220338984,3.812296693374845,0.0,0,19,1.8135593220338984,3.8303442551289733,0.0,0,9,0.6440677966101694,1.5172878692202718,0.0,0,4,0.23728813559322035,0.7506085588706753,0.0,201,623,324.08474576271186,69.9825811173612,330.0,8,977,94.59322033898304,158.42088405563155,55.0,2,141,25.440677966101696,25.93777114453418,16.0,610,32440,4405.9152542372885,6861.016307265009,1861.0,528,1014,759.5932203389831,101.7559823953546,757.0,12,49,16.423728813559322,7.395719614401638,15.0,16,52,23.0,7.406893341038283,22.0,8914,58710,16898.389830508473,9611.429033684322,14295.0,623,4383,1646.677966101695,822.2508309444846,1412.0,445,5268,1234.0,934.1943606382323,912.0,64,1695,292.4406779661017,309.72620117788574,202.0,2751,21092,5340.949152542373,3161.765795508234,4423.0,0,107,1.8135593220338984,13.930213474948156,0.0,5483,39676,10364.728813559323,6972.275717713023,8102.0,131,2694,577.1694915254237,473.55799821550374,452.0,259,2170,615.542372881356,333.74465368487614,521.0,4,271,67.47457627118644,42.416797230782976,60.0,1486,20993,3442.9661016949153,3316.31572665075,2394.0,3796,31170,6921.762711864407,4426.697485979669,5758.0
10,147,44.644067796610166,24.54746472748354,40.0,2,18,8.271186440677965,3.7362645390844405,8.0,2,3,2.0677966101694913,0.25355450884144837,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.101694915254237,0.4431437555434442,5.0,0,48,14.779661016949152,13.489546139715861,11.0,0,94,12.084745762711865,14.756983309598416,8.0,5,144,53.932203389830505,23.222213211506737,49.0,0,43,3.6779661016949152,7.074579743741336,1.0,0,50,4.389830508474576,9.009605887420348,1.0,0,12,1.305084745762712,2.7053856713277247,0.0,0,32,1.847457627118644,4.834550791535054,0.0,0,28,1.2203389830508475,4.982963377453253,0.0,99,395,265.08474576271186,77.82590831256407,268.0,4,300,62.49152542372882,52.29471288676155,47.0,0,353,25.915254237288135,53.144334416169876,13.0,607,25268,2784.864406779661,4317.293538611761,1305.0,526,926,772.2372881355932,88.67226347489034,784.0,12,49,17.203389830508474,5.71078731517863,15.0,14,52,21.033898305084747,5.505377000761557,20.0,7426,76940,17449.745762711864,11688.657655140583,14191.0,538,23495,3241.9830508474574,4267.634855318395,1616.0,434,18799,1843.7966101694915,3193.3355050126697,903.0,69,5276,540.0338983050848,990.2478436909324,239.0,2270,22851,5192.237288135593,3369.6822184099765,4187.0,0,2,0.06779661016949153,0.365041649945876,0.0,4526,53600,10397.06779661017,7696.533950902402,8752.0,78,9312,1001.4745762711865,1755.9253809054662,367.0,329,6531,858.9661016949152,1168.77908543712,530.0,4,238,64.23728813559322,44.780437147706415,56.0,1403,28213,3602.4406779661017,3832.8390048288575,2643.0,3123,40901,6794.627118644068,5124.075499115056,5980.0
25,255,68.44067796610169,43.947174867592814,56.0,4,27,11.05084745762712,4.595439001255556,11.0,2,3,2.016949152542373,0.1301889109808239,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.101694915254237,0.44314375554344443,5.0,0,90,12.389830508474576,16.21091261779582,6.0,0,58,6.4576271186440675,10.016059576738206,3.0,0,13,2.016949152542373,2.950695566295541,1.0,0,58,3.016949152542373,8.048327145574882,1.0,0,25,1.305084745762712,3.7840602044134237,0.0,0,8,0.5932203389830508,1.3146212784623905,0.0,0,3,0.3728813559322034,0.8283407820445218,0.0,0,6,0.5084745762711864,1.26454136917006,0.0,3,592,245.32203389830508,121.32919605965246,257.0,4,300,57.813559322033896,56.90508569971676,35.0,0,172,13.94915254237288,24.042651561277914,7.0,385,34317,4227.661016949152,5915.936925855067,1904.0,326,551,414.96610169491527,55.170258761243666,407.0,8,30,15.322033898305085,4.508385589046344,14.0,13,32,19.796610169491526,3.7681956764155524,20.0,7369,45350,14584.983050847457,7926.676719158702,12234.0,612,4756,1437.7627118644068,761.1876912721613,1306.0,361,7689,1007.6779661016949,1065.4134771368144,733.0,73,851,212.57627118644066,159.3964049468938,162.0,1812,15594,4672.033898305085,2999.2712388759255,3476.0,0,0,0.0,0.0,0.0,4131,32927,8874.457627118643,4817.955977819646,7834.0,72,4625,516.0169491525423,797.9442658681816,292.0,217,3085,522.4745762711865,442.16576529358565,396.0,0,201,70.77966101694915,38.01500057672795,66.0,1111,14691,3015.576271186441,2157.7401668651155,2537.0,2696,18236,5858.881355932203,2909.906498585217,5113.0
20,170,62.03389830508475,26.63933188927082,59.0,4,23,12.694915254237289,4.031146997243338,13.0,2,3,2.0338983050847457,0.18252082497293814,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.016949152542373,0.3935482016540434,5.0,0,91,12.203389830508474,17.507416813549142,7.0,0,28,7.3559322033898304,8.070300408595676,5.0,18,76,43.440677966101696,12.66174143173684,41.0,0,39,3.0338983050847457,7.20145124668947,1.0,0,21,5.3559322033898304,5.871505451856997,3.0,0,27,5.254237288135593,6.075936767108095,3.0,0,11,2.1016949152542375,2.571024988506612,1.0,0,16,1.271186440677966,2.740692767157768,0.0,220,970,332.93220338983053,96.3735305638287,326.0,3,275,51.05084745762712,41.966498842904464,44.0,0,72,22.084745762711865,18.396296605935646,18.0,838,27598,2268.322033898305,4381.03573976826,973.0,560,951,757.5084745762712,83.28769683563527,751.0,12,22,16.033898305084747,2.3559616361178604,16.0,15,25,20.338983050847457,2.209775846734509,20.0,6963,38821,12398.271186440677,6043.6045331222795,10647.0,447,4933,1124.406779661017,848.5493730914742,883.0,403,3316,784.8474576271186,473.2795635722601,662.0,58,1918,164.74576271186442,242.07341385879835,112.0,2298,11769,4001.898305084746,1864.7350435338756,3469.0,0,0,0.0,0.0,0.0,4224,28596,7601.8983050847455,4269.945124798464,6154.0,87,1740,299.66101694915255,252.11030769729314,234.0,294,2318,494.8135593220339,275.18341686304996,429.0,0,183,60.71186440677966,40.39334651914571,60.0,1365,12853,2650.101694915254,2126.733173080215,1884.0,2825,15755,4951.796610169492,2287.1533788989755,4269.0
14,221,63.559322033898304,34.14687908516055,57.0,3,18,10.677966101694915,3.8030871215373834,11.0,2,3,2.016949152542373,0.13018891098082386,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.0508474576271185,0.47064624732673194,5.0,0,191,7.661016949152542,26.163023505473973,2.0,0,20,4.3559322033898304,5.24819414545878,3.0,13,71,46.11864406779661,12.854738487344834,46.0,0,12,1.5932203389830508,2.9949304526367415,0.0,0,7,0.7966101694915254,1.411524744392648,0.0,0,7,0.6440677966101694,1.5286089220934447,0.0,0,3,0.288135593220339,0.6708421741936006,0.0,0,4,0.15254237288135594,0.6106401198187058,0.0,106,430,304.20338983050846,62.64398027083686,315.0,4,130,43.54237288135593,33.30388919708426,34.0,0,134,7.016949152542373,17.59358378875244,3.0,671,25018,2787.0677966101694,5183.95335382512,953.0,590,943,776.1694915254237,84.25518556483384,771.0,12,23,15.389830508474576,3.32709332162134,14.0,14,27,19.440677966101696,3.68253654353981,19.0,6852,36296,12236.22033898305,6526.049496963732,10032.0,439,4894,1397.6101694915253,1034.8512639580088,957.0,400,2061,696.3728813559322,325.99486447748313,599.0,53,1618,150.84745762711864,276.76435972211164,93.0,1948,22622,4447.779661016949,3385.6705599140687,3226.0,0,0,0.0,0.0,0.0,3937,27352,7084.372881355932,4454.825941482683,6008.0,76,1834,302.3728813559322,304.08318384970806,219.0,277,757,401.6949152542373,88.35962064148129,382.0,0,224,49.3728813559322,36.52580490986156,45.0,1284,12608,2421.813559322034,2211.187818365694,1757.0,2598,14744,4662.559322033899,2322.392280796459,4156.0
7,280,59.11864406779661,44.66275341889856,52.0,1,30,10.322033898305085,5.1005093659295,10.0,2,3,2.1016949152542375,0.30484112618719755,2.0,1000,1000,1000.0,0.0,1000.0,4,8,5.186440677966102,0.6290270612891111,5.0,0,514,25.64406779661017,90.64534199034746,5.0,0,143,16.16949152542373,29.114608575346104,4.0,15,277,56.40677966101695,44.91222037987672,47.0,0,107,8.525423728813559,21.437443822951135,2.0,0,68,5.796610169491525,12.59827528017495,1.0,0,151,5.8474576271186445,26.658642617048574,0.0,0,12,0.7966101694915254,2.4196014278285527,0.0,0,12,0.5932203389830508,2.2599866040783683,0.0,95,2031,356.76271186440675,302.12873135430266,302.0,2,2182,131.28813559322035,390.1503711368069,39.0,0,1932,76.47457627118644,350.91247341418654,6.0,687,33484,3244.3389830508477,5816.301377223802,1076.0,525,940,755.3389830508474,89.62308241963257,766.0,12,32,15.677966101694915,4.260648639164851,14.0,14,39,20.47457627118644,4.348427905392103,19.0,7303,100559,18210.35593220339,19049.992636221505,11557.0,590,91635,5120.728813559322,16573.08782940138,1136.0,421,4326,865.1016949152543,552.5077841522252,786.0,66,3845,234.64406779661016,521.8881754549719,131.0,2179,65856,6046.813559322034,9140.523861608839,3476.0,0,0,0.0,0.0,0.0,3931,96358,11252.101694915254,16405.532743869353,6884.0,122,3010,445.54237288135596,549.4296516744431,295.0,251,1008,465.89830508474574,132.5519670265024,443.0,0,177,63.47457627118644,37.294890068860546,63.0,1178,40561,3446.2881355932204,5505.923963460495,2139.0,2753,90209,7805.813559322034,12990.509685090638,4917.0
14,217,58.66101694915254,38.47328234139111,53.0,2,24,10.966101694915254,4.544667590343788,11.0,2,3,2.169491525423729,0.3784060204413425,2.0,1000,1000,1000.0,0.0,1000.0,4,8,5.423728813559322,0.7474875118437505,5.0,0,176,20.423728813559322,28.533225272950027,12.0,0,73,13.677966101694915,16.491837770039876,9.0,12,103,43.91525423728814,19.54595657594511,42.0,0,98,6.694915254237288,14.66670430188395,2.0,0,81,7.830508474576271,15.861635066359812,2.0,0,25,2.76271186440678,4.6843060909250465,0.0,0,13,1.4067796610169492,2.925032531901593,0.0,0,32,1.1864406779661016,4.368676025553715,0.0,7,367,87.52542372881356,74.23247637918544,66.0,4,1005,106.32203389830508,163.36551367366647,68.0,0,520,37.79661016949152,80.82202236182759,15.0,639,35882,3223.0,6478.67397298829,1113.0,420,900,728.3389830508474,96.41068945053394,742.0,12,25,16.11864406779661,3.0404443060224846,16.0,16,29,21.559322033898304,3.4001581425730967,22.0,7022,47466,14351.118644067798,8782.245065029367,11630.0,555,20963,1826.1186440677966,2791.441514175104,1050.0,348,10261,1007.3898305084746,1284.0387121802667,703.0,47,9840,335.4237288135593,1268.1945652340987,124.0,2149,29205,4966.796610169492,4669.958974122611,3314.0,0,0,0.0,0.0,0.0,3889,24795,8379.949152542373,4830.265350831042,6538.0,90,6286,536.3728813559322,922.791172594004,282.0,216,1361,468.0,227.03880877430444,393.0,15,1100,242.33898305084745,236.75737691376355,169.0,992,11724,2960.6610169491523,2321.99622508655,2261.0,2765,17380,5419.28813559322,2707.870266660444,4402.0
22,159,74.23728813559322,29.032288198422055,70.0,3,23,11.0,4.29112958362344,10.0,1,3,1.9661016949152543,0.2603778219616477,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.033898305084746,0.413817454962403,5.0,0,69,11.220338983050848,14.171447492089165,7.0,0,45,6.52542372881356,11.058396610414203,3.0,20,74,38.898305084745765,13.613754347077073,38.0,0,9,2.288135593220339,2.3419034952998143,2.0,0,18,0.9322033898305084,2.4834931376623324,0.0,0,6,0.5254237288135594,1.1941803162433628,0.0,0,7,0.6610169491525424,1.593198577266602,0.0,0,14,0.6949152542372882,2.1193219254584266,0.0,189,904,342.2881355932203,111.50862821841956,333.0,5,205,59.3728813559322,42.00529453700871,50.0,0,84,17.23728813559322,15.092061150166803,13.0,654,15102,3686.5593220338983,3664.3261706913217,2306.0,518,930,758.8135593220339,82.1188110198857,772.0,12,27,16.084745762711865,4.005548460414845,15.0,15,30,20.203389830508474,3.305062266704115,19.0,6605,27375,13577.271186440677,5405.111979542778,11795.0,384,4589,1479.2542372881355,888.3526131460751,1180.0,436,2604,840.3050847457627,458.8976016136967,707.0,52,1927,224.88135593220338,274.0191967064478,128.0,2112,8453,3926.6949152542375,1444.476378750031,3463.0,0,1,0.01694915254237288,0.13018891098082386,0.0,3980,19405,8801.593220338984,3952.184669175213,7064.0,68,689,245.35593220338984,132.19300971553108,206.0,280,2199,603.6271186440678,414.7223790268529,466.0,0,279,74.72881355932203,48.40377247640311,65.0,1137,7189,2854.1525423728813,1484.4587637106051,2497.0,2716,13865,5947.440677966101,2881.260393929559,4922.0
27,189,65.13559322033899,27.920736100314432,58.0,4,24,11.677966101694915,3.9411213088719923,12.0,1,3,2.016949152542373,0.22678604710842004,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.084745762711864,0.42702400777297583,5.0,0,155,13.847457627118644,23.207321644421967,7.0,0,107,9.779661016949152,16.42859974368728,5.0,1,91,44.28813559322034,19.13027105406474,46.0,0,138,8.661016949152541,19.31821560394224,4.0,0,13,2.559322033898305,3.1143227881818696,2.0,0,18,1.4406779661016949,2.8663997991032653,0.0,0,12,1.1864406779661016,2.292977106155065,0.0,0,16,1.4067796610169492,3.0912481803767626,0.0,16,737,297.08474576271186,148.2249325362143,308.0,5,445,79.55932203389831,82.80831025813953,61.0,1,102,22.864406779661017,21.908475471534977,15.0,657,16036,2742.7457627118642,2916.5606432874174,1598.0,330,949,700.9491525423729,164.19064021885148,759.0,12,21,15.966101694915254,2.0591771179946963,16.0,16,25,20.10169491525424,2.287107156802636,20.0,8086,55109,14177.084745762711,7020.769668211146,12797.0,516,3703,1335.8983050847457,687.8142214820363,1122.0,456,2713,965.0338983050848,482.3427013957126,787.0,66,575,206.72881355932202,129.65402642902282,151.0,2237,14425,4249.796610169492,1950.371642566165,3685.0,0,0,0.0,0.0,0.0,4932,39296,8989.762711864407,5050.20029080098,7849.0,93,2768,403.1186440677966,381.639434669272,290.0,291,1413,534.4067796610169,229.5753289824097,439.0,0,248,61.08474576271186,43.79863331814929,61.0,1499,10738,2864.7796610169494,1622.7000069891667,2516.0,3370,28558,6124.983050847458,3628.1265351252828,5144.0
7,353,80.77966101694915,55.92515558735013,61.0,1,33,12.254237288135593,6.396640336762413,12.0,2,2,2.0,0.0,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.067796610169491,0.40955849987016146,5.0,0,167,16.271186440677965,32.5294723175422,6.0,0,108,12.033898305084746,21.8268784803594,3.0,0,147,49.644067796610166,31.533103958169157,44.0,0,20,3.406779661016949,4.564173241853135,1.0,0,9,0.8305084745762712,1.7533469705294713,0.0,0,18,1.423728813559322,3.4301070146697312,0.0,0,14,0.6949152542372882,2.1355305993991727,0.0,0,14,0.6271186440677966,2.455804560099404,0.0,56,833,257.3220338983051,120.66245890456315,243.0,18,234,73.10169491525424,43.63709862477199,62.0,1,278,28.0,42.71678988326528,14.0,626,24309,7130.610169491525,7546.269551143498,2879.0,274,933,658.8813559322034,142.33703140249412,683.0,12,34,15.05084745762712,5.25036527075304,13.0,16,37,20.966101694915253,4.961806198160154,19.0,8524,180273,26457.93220338983,30805.46403271969,15402.0,659,171551,7496.016949152542,27091.520286442803,1626.0,419,96992,3373.6101694915255,12566.915974256877,757.0,71,96289,2052.7966101694915,12534.309150844887,157.0,2707,104656,10843.983050847457,17199.701152667945,5051.0,0,1,0.01694915254237288,0.13018891098082383,0.0,4786,38281,12137.135593220339,7533.434211286394,9218.0,115,80393,2007.7966101694915,10417.034512128912,357.0,269,20681,1469.0169491525423,2953.802245683404,435.0,15,1974,339.54237288135596,500.97158436980885,97.0,1212,25340,3970.5423728813557,3484.8886209977777,2758.0,3103,36731,8166.593220338983,5539.988625404245,6193.0
8,102,52.50847457627118,26.753261406954206,58.0,1,26,11.372881355932204,6.617370831913547,13.0,1,3,1.9152542372881356,0.4656525118961393,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.186440677966102,0.50768495088121,5.0,0,196,25.559322033898304,37.72690944252074,10.0,0,72,12.11864406779661,18.430750864793698,6.0,10,81,41.50847457627118,16.137739962003327,39.0,0,26,2.9322033898305087,5.155728005651982,1.0,0,48,2.4745762711864407,7.0450665844566185,0.0,0,11,1.7118644067796611,3.000292212536611,0.0,0,37,1.7457627118644068,5.510470348342773,0.0,0,57,1.7627118644067796,8.071531459717026,0.0,135,619,351.4237288135593,73.27844943346894,350.0,6,482,77.88135593220339,68.17095264360508,59.0,1,638,56.16949152542373,121.42191368180121,17.0,681,30553,3591.4576271186443,4667.32746877266,1724.0,372,912,739.5932203389831,95.8377074023595,756.0,12,28,16.389830508474578,3.713985447172863,16.0,15,38,22.728813559322035,5.098446377539001,22.0,8541,264287,40448.72881355932,60100.65384285751,14793.0,456,229502,24293.033898305086,53589.8556705645,1090.0,537,19029,1456.6271186440679,2372.3043424158304,1026.0,80,17705,591.728813559322,2289.3589437800733,178.0,2757,200095,25731.322033898305,48750.317227417254,5012.0,0,0,0.0,0.0,0.0,4973,48652,13136.49152542373,11043.970160653718,8643.0,147,15042,913.1355932203389,2191.831767845988,422.0,330,2295,667.7796610169491,347.467342439476,570.0,0,244,82.0,51.0094649770156,81.0,1566,8416,3177.5423728813557,1502.6348390013054,2811.0,3407,46246,9958.949152542373,10095.559504270504,5983.0
